"Date","Time","Open","High","Low","Close","Total Ticks"
11/21/2017,05:20:00,84.874,84.897,84.872,84.881,381
11/21/2017,05:25:00,84.881,84.894,84.872,84.872,341
11/21/2017,05:30:00,84.872,84.874,84.851,84.857,300
11/21/2017,05:35:00,84.857,84.878,84.85,84.877,358
11/21/2017,05:40:00,84.877,84.889,84.867,84.883,356
11/21/2017,05:45:00,84.883,84.891,84.876,84.884,216
11/21/2017,05:50:00,84.884,84.902,84.873,84.89,382
11/21/2017,05:55:00,84.89,84.89,84.87,84.88,457
11/21/2017,06:00:00,84.88,84.889,84.855,84.859,690
11/21/2017,06:05:00,84.859,84.864,84.833,84.836,592
11/21/2017,06:10:00,84.836,84.865,84.835,84.846,484
11/21/2017,06:15:00,84.846,84.859,84.845,84.853,306
11/21/2017,06:20:00,84.853,84.861,84.849,84.85,334
11/21/2017,06:25:00,84.85,84.873,84.849,84.864,425
11/21/2017,06:30:00,84.864,84.865,84.836,84.845,320
11/21/2017,06:35:00,84.845,84.852,84.837,84.842,261
11/21/2017,06:40:00,84.842,84.859,84.838,84.842,358
11/21/2017,06:45:00,84.842,84.85,84.829,84.846,371
11/21/2017,06:50:00,84.846,84.865,84.838,84.848,737
11/21/2017,06:55:00,84.848,84.853,84.817,84.823,533
11/21/2017,07:00:00,84.823,84.867,84.823,84.853,712
11/21/2017,07:05:00,84.853,84.896,84.852,84.888,809
11/21/2017,07:10:00,84.888,84.894,84.873,84.885,604
11/21/2017,07:15:00,84.885,84.907,84.88,84.898,503
11/21/2017,07:20:00,84.898,84.898,84.872,84.876,613
11/21/2017,07:25:00,84.876,84.893,84.861,84.877,820
11/21/2017,07:30:00,84.877,84.906,84.876,84.894,697
11/21/2017,07:35:00,84.894,84.905,84.854,84.858,595
11/21/2017,07:40:00,84.858,84.875,84.849,84.868,711
11/21/2017,07:45:00,84.868,84.892,84.836,84.89,1821
11/21/2017,07:50:00,84.89,84.895,84.875,84.881,595
11/21/2017,07:55:00,84.881,84.907,84.873,84.899,945
11/21/2017,08:00:00,84.899,84.899,84.856,84.866,1420
11/21/2017,08:05:00,84.866,84.883,84.84,84.876,872
11/21/2017,08:10:00,84.876,84.887,84.844,84.849,987
11/21/2017,08:15:00,84.849,84.889,84.844,84.857,1508
11/21/2017,08:20:00,84.857,84.893,84.857,84.868,974
11/21/2017,08:25:00,84.868,84.868,84.819,84.82,746
11/21/2017,08:30:00,84.82,84.823,84.779,84.809,877
11/21/2017,08:35:00,84.809,84.831,84.799,84.817,711
11/21/2017,08:40:00,84.817,84.835,84.803,84.815,742
11/21/2017,08:45:00,84.815,84.818,84.775,84.78,750
11/21/2017,08:50:00,84.78,84.795,84.751,84.755,742
11/21/2017,08:55:00,84.755,84.762,84.743,84.751,736
11/21/2017,09:00:00,84.751,84.85,84.743,84.826,1213
11/21/2017,09:05:00,84.826,84.903,84.813,84.876,1587
11/21/2017,09:10:00,84.876,84.981,84.874,84.914,1049
11/21/2017,09:15:00,84.914,84.989,84.903,84.987,772
11/21/2017,09:20:00,84.987,85.052,84.982,85.036,1042
11/21/2017,09:25:00,85.036,85.044,85.008,85.013,885
11/21/2017,09:30:00,85.013,85.133,85.009,85.08,1644
11/21/2017,09:35:00,85.08,85.08,84.983,85.011,1687
11/21/2017,09:40:00,85.011,85.056,85.006,85.042,1413
11/21/2017,09:45:00,85.042,85.058,85.015,85.047,938
11/21/2017,09:50:00,85.047,85.093,85.021,85.084,1062
11/21/2017,09:55:00,85.084,85.092,85.035,85.048,878
11/21/2017,10:00:00,85.048,85.144,85.048,85.136,921
11/21/2017,10:05:00,85.136,85.144,85.088,85.092,871
11/21/2017,10:10:00,85.092,85.102,85.078,85.085,702
11/21/2017,10:15:00,85.085,85.106,85.073,85.098,865
11/21/2017,10:20:00,85.098,85.194,85.097,85.19,798
11/21/2017,10:25:00,85.19,85.307,85.186,85.29,1019
11/21/2017,10:30:00,85.29,85.292,85.211,85.213,749
11/21/2017,10:35:00,85.213,85.221,85.187,85.196,544
11/21/2017,10:40:00,85.196,85.216,85.175,85.215,537
11/21/2017,10:45:00,85.215,85.254,85.206,85.254,785
11/21/2017,10:50:00,85.254,85.255,85.22,85.241,594
11/21/2017,10:55:00,85.241,85.247,85.225,85.238,854
11/21/2017,11:00:00,85.238,85.261,85.214,85.25,1153
11/21/2017,11:05:00,85.25,85.283,85.25,85.26,706
11/21/2017,11:10:00,85.26,85.284,85.248,85.251,977
11/21/2017,11:15:00,85.251,85.263,85.241,85.26,400
11/21/2017,11:20:00,85.26,85.292,85.25,85.287,559
11/21/2017,11:25:00,85.287,85.287,85.239,85.242,610
11/21/2017,11:30:00,85.242,85.273,85.227,85.27,821
11/21/2017,11:35:00,85.27,85.277,85.238,85.239,549
11/21/2017,11:40:00,85.239,85.245,85.216,85.227,676
11/21/2017,11:45:00,85.227,85.265,85.223,85.265,433
11/21/2017,11:50:00,85.265,85.265,85.213,85.237,625
11/21/2017,11:55:00,85.237,85.262,85.237,85.26,985
11/21/2017,12:00:00,85.26,85.294,85.254,85.271,839
11/21/2017,12:05:00,85.271,85.275,85.245,85.246,646
11/21/2017,12:10:00,85.246,85.295,85.245,85.291,732
11/21/2017,12:15:00,85.291,85.31,85.274,85.279,588
11/21/2017,12:20:00,85.279,85.297,85.274,85.284,751
11/21/2017,12:25:00,85.284,85.285,85.242,85.243,682
11/21/2017,12:30:00,85.243,85.244,85.218,85.222,598
11/21/2017,12:35:00,85.222,85.242,85.21,85.235,562
11/21/2017,12:40:00,85.235,85.236,85.192,85.204,671
11/21/2017,12:45:00,85.204,85.237,85.193,85.226,560
11/21/2017,12:50:00,85.226,85.244,85.216,85.219,785
11/21/2017,12:55:00,85.219,85.249,85.209,85.237,631
11/21/2017,13:00:00,85.237,85.269,85.235,85.257,852
11/21/2017,13:05:00,85.257,85.269,85.236,85.254,955
11/21/2017,13:10:00,85.254,85.259,85.237,85.259,654
11/21/2017,13:15:00,85.259,85.267,85.229,85.236,1175
11/21/2017,13:20:00,85.236,85.239,85.213,85.23,805
11/21/2017,13:25:00,85.23,85.236,85.214,85.216,723
11/21/2017,13:30:00,85.216,85.219,85.183,85.187,813
11/21/2017,13:35:00,85.187,85.191,85.169,85.181,849
11/21/2017,13:40:00,85.181,85.213,85.178,85.189,613
11/21/2017,13:45:00,85.189,85.199,85.174,85.196,509
11/21/2017,13:50:00,85.196,85.203,85.173,85.175,693
11/21/2017,13:55:00,85.175,85.182,85.158,85.158,651
11/21/2017,14:00:00,85.158,85.162,85.131,85.143,1021
11/21/2017,14:05:00,85.143,85.149,85.115,85.115,847
11/21/2017,14:10:00,85.115,85.123,85.044,85.065,1722
11/21/2017,14:15:00,85.065,85.068,85.045,85.066,726
11/21/2017,14:20:00,85.066,85.067,85.033,85.037,557
11/21/2017,14:25:00,85.037,85.061,85.026,85.04,988
11/21/2017,14:30:00,85.04,85.062,85.029,85.059,1301
11/21/2017,14:35:00,85.059,85.126,85.059,85.124,1289
11/21/2017,14:40:00,85.124,85.171,85.124,85.144,873
11/21/2017,14:45:00,85.144,85.167,85.133,85.154,1169
11/21/2017,14:50:00,85.154,85.178,85.125,85.152,1749
11/21/2017,14:55:00,85.152,85.152,85.118,85.149,1173
11/21/2017,15:00:00,85.149,85.157,85.11,85.138,1495
11/21/2017,15:05:00,85.138,85.147,85.086,85.1,1271
11/21/2017,15:10:00,85.1,85.127,85.084,85.109,1291
11/21/2017,15:15:00,85.109,85.144,85.103,85.133,1234
11/21/2017,15:20:00,85.133,85.181,85.131,85.138,1309
11/21/2017,15:25:00,85.138,85.147,85.115,85.143,841
11/21/2017,15:30:00,85.143,85.159,85.124,85.144,1082
11/21/2017,15:35:00,85.144,85.164,85.127,85.152,841
11/21/2017,15:40:00,85.152,85.181,85.146,85.173,675
11/21/2017,15:45:00,85.173,85.201,85.165,85.187,769
11/21/2017,15:50:00,85.187,85.195,85.167,85.171,659
11/21/2017,15:55:00,85.171,85.249,85.165,85.245,1414
11/21/2017,16:00:00,85.245,85.254,85.219,85.226,1094
11/21/2017,16:05:00,85.226,85.232,85.209,85.214,567
11/21/2017,16:10:00,85.214,85.224,85.202,85.216,643
11/21/2017,16:15:00,85.216,85.224,85.2,85.222,832
11/21/2017,16:20:00,85.222,85.248,85.216,85.237,848
11/21/2017,16:25:00,85.237,85.247,85.223,85.239,538
11/21/2017,16:30:00,85.239,85.276,85.236,85.271,674
11/21/2017,16:35:00,85.271,85.289,85.266,85.275,550
11/21/2017,16:40:00,85.275,85.293,85.265,85.271,665
11/21/2017,16:45:00,85.271,85.295,85.255,85.295,608
11/21/2017,16:50:00,85.295,85.307,85.278,85.305,754
11/21/2017,16:55:00,85.305,85.306,85.246,85.249,965
11/21/2017,17:00:00,85.249,85.275,85.244,85.256,969
11/21/2017,17:05:00,85.256,85.266,85.24,85.247,792
11/21/2017,17:10:00,85.247,85.275,85.246,85.271,915
11/21/2017,17:15:00,85.271,85.277,85.253,85.255,842
11/21/2017,17:20:00,85.255,85.26,85.21,85.219,970
11/21/2017,17:25:00,85.219,85.227,85.207,85.211,525
11/21/2017,17:30:00,85.211,85.235,85.209,85.23,728
11/21/2017,17:35:00,85.23,85.256,85.229,85.24,1039
11/21/2017,17:40:00,85.24,85.246,85.221,85.234,736
11/21/2017,17:45:00,85.234,85.243,85.224,85.241,641
11/21/2017,17:50:00,85.241,85.244,85.211,85.218,930
11/21/2017,17:55:00,85.218,85.247,85.218,85.227,444
11/21/2017,18:00:00,85.227,85.24,85.221,85.231,410
11/21/2017,18:05:00,85.231,85.233,85.219,85.225,423
11/21/2017,18:10:00,85.225,85.228,85.173,85.179,731
11/21/2017,18:15:00,85.179,85.186,85.17,85.176,667
11/21/2017,18:20:00,85.176,85.186,85.153,85.168,547
11/21/2017,18:25:00,85.168,85.171,85.153,85.155,790
11/21/2017,18:30:00,85.155,85.168,85.15,85.152,603
11/21/2017,18:35:00,85.152,85.163,85.143,85.152,649
11/21/2017,18:40:00,85.152,85.163,85.149,85.153,476
11/21/2017,18:45:00,85.153,85.162,85.145,85.153,418
11/21/2017,18:50:00,85.153,85.163,85.146,85.152,600
11/21/2017,18:55:00,85.152,85.152,85.125,85.127,592
11/21/2017,19:00:00,85.127,85.14,85.117,85.14,647
11/21/2017,19:05:00,85.14,85.148,85.129,85.148,459
11/21/2017,19:10:00,85.148,85.153,85.133,85.15,633
11/21/2017,19:15:00,85.15,85.16,85.14,85.158,957
11/21/2017,19:20:00,85.158,85.181,85.151,85.177,618
11/21/2017,19:25:00,85.177,85.19,85.166,85.187,474
11/21/2017,19:30:00,85.187,85.191,85.171,85.187,434
11/21/2017,19:35:00,85.187,85.205,85.185,85.198,401
11/21/2017,19:40:00,85.198,85.216,85.196,85.203,354
11/21/2017,19:45:00,85.203,85.225,85.203,85.216,434
11/21/2017,19:50:00,85.216,85.23,85.203,85.23,566
11/21/2017,19:55:00,85.23,85.272,85.228,85.271,1056
11/21/2017,20:00:00,85.271,85.272,85.213,85.214,430
11/21/2017,20:05:00,85.214,85.236,85.206,85.221,405
11/21/2017,20:10:00,85.221,85.229,85.215,85.22,300
11/21/2017,20:15:00,85.22,85.234,85.208,85.209,432
11/21/2017,20:20:00,85.209,85.222,85.2,85.215,430
11/21/2017,20:25:00,85.215,85.232,85.211,85.224,437
11/21/2017,20:30:00,85.224,85.231,85.219,85.22,379
11/21/2017,20:35:00,85.22,85.22,85.198,85.203,206
11/21/2017,20:40:00,85.203,85.213,85.199,85.212,306
11/21/2017,20:45:00,85.212,85.217,85.191,85.212,503
11/21/2017,20:50:00,85.212,85.22,85.191,85.196,399
11/21/2017,20:55:00,85.196,85.23,85.194,85.222,637
11/21/2017,21:00:00,85.222,85.222,85.207,85.222,416
11/21/2017,21:05:00,85.222,85.23,85.204,85.214,243
11/21/2017,21:10:00,85.214,85.229,85.212,85.22,253
11/21/2017,21:15:00,85.22,85.233,85.219,85.228,117
11/21/2017,21:20:00,85.228,85.229,85.211,85.211,185
11/21/2017,21:25:00,85.211,85.228,85.209,85.224,172
11/21/2017,21:30:00,85.224,85.23,85.215,85.219,420
11/21/2017,21:35:00,85.219,85.225,85.21,85.213,255
11/21/2017,21:40:00,85.213,85.223,85.199,85.221,351
11/21/2017,21:45:00,85.221,85.228,85.214,85.214,267
11/21/2017,21:50:00,85.214,85.221,85.201,85.203,218
11/21/2017,21:55:00,85.203,85.21,85.181,85.181,243
11/21/2017,22:00:00,85.181,85.242,85.181,85.242,59
11/21/2017,22:05:00,85.242,85.242,85.196,85.202,113
11/21/2017,22:10:00,85.202,85.206,85.197,85.201,400
11/21/2017,22:15:00,85.201,85.213,85.196,85.207,571
11/21/2017,22:20:00,85.207,85.218,85.201,85.209,841
11/21/2017,22:25:00,85.209,85.227,85.208,85.219,848
11/21/2017,22:30:00,85.219,85.224,85.208,85.219,638
11/21/2017,22:35:00,85.219,85.223,85.17,85.189,720
11/21/2017,22:40:00,85.189,85.215,85.189,85.204,753
11/21/2017,22:45:00,85.204,85.208,85.197,85.198,475
11/21/2017,22:50:00,85.198,85.215,85.178,85.192,1096
11/21/2017,22:55:00,85.192,85.193,85.175,85.185,675
11/21/2017,23:00:00,85.185,85.211,85.165,85.197,535
11/21/2017,23:05:00,85.197,85.217,85.196,85.217,206
11/21/2017,23:10:00,85.217,85.22,85.203,85.22,83
11/21/2017,23:15:00,85.22,85.251,85.184,85.204,792
11/21/2017,23:20:00,85.204,85.215,85.173,85.176,543
11/21/2017,23:25:00,85.176,85.218,85.174,85.184,434
11/21/2017,23:30:00,85.184,85.21,85.178,85.2,310
11/21/2017,23:35:00,85.2,85.216,85.187,85.214,262
11/21/2017,23:40:00,85.214,85.214,85.191,85.199,435
11/21/2017,23:45:00,85.199,85.223,85.186,85.219,343
11/21/2017,23:50:00,85.219,85.219,85.182,85.195,701
11/21/2017,23:55:00,85.195,85.22,85.19,85.198,719
11/22/2017,00:00:00,85.198,85.208,85.171,85.201,891
11/22/2017,00:05:00,85.201,85.222,85.188,85.192,563
11/22/2017,00:10:00,85.192,85.206,85.184,85.199,486
11/22/2017,00:15:00,85.199,85.2,85.167,85.185,466
11/22/2017,00:20:00,85.185,85.186,85.156,85.172,556
11/22/2017,00:25:00,85.172,85.183,85.151,85.157,926
11/22/2017,00:30:00,85.157,85.245,85.15,85.217,1039
11/22/2017,00:35:00,85.217,85.22,85.168,85.175,576
11/22/2017,00:40:00,85.175,85.176,85.129,85.17,722
11/22/2017,00:45:00,85.17,85.178,85.158,85.158,427
11/22/2017,00:50:00,85.158,85.189,85.146,85.182,812
11/22/2017,00:55:00,85.182,85.197,85.152,85.161,542
11/22/2017,01:00:00,85.161,85.165,85.114,85.119,553
11/22/2017,01:05:00,85.119,85.133,85.094,85.104,585
11/22/2017,01:10:00,85.104,85.105,84.969,84.984,1091
11/22/2017,01:15:00,84.984,85.028,84.977,85.026,794
11/22/2017,01:20:00,85.026,85.078,85.011,85.078,648
11/22/2017,01:25:00,85.078,85.083,85.026,85.026,505
11/22/2017,01:30:00,85.026,85.077,85.021,85.07,623
11/22/2017,01:35:00,85.07,85.078,85.041,85.057,607
11/22/2017,01:40:00,85.057,85.089,85.033,85.079,631
11/22/2017,01:45:00,85.079,85.107,85.066,85.095,617
11/22/2017,01:50:00,85.095,85.132,85.095,85.107,548
11/22/2017,01:55:00,85.107,85.111,85.07,85.073,753
11/22/2017,02:00:00,85.073,85.081,85.051,85.061,469
11/22/2017,02:05:00,85.061,85.075,85.045,85.05,326
11/22/2017,02:10:00,85.05,85.06,85.05,85.05,275
11/22/2017,02:15:00,85.05,85.066,85.044,85.065,360
11/22/2017,02:20:00,85.065,85.07,85.044,85.07,291
11/22/2017,02:25:00,85.07,85.083,85.066,85.077,143
11/22/2017,02:30:00,85.077,85.08,85.028,85.032,385
11/22/2017,02:35:00,85.032,85.054,85.028,85.052,456
11/22/2017,02:40:00,85.052,85.073,85.05,85.056,478
11/22/2017,02:45:00,85.056,85.069,85.047,85.059,437
11/22/2017,02:50:00,85.059,85.059,85.019,85.024,322
11/22/2017,02:55:00,85.024,85.024,84.979,84.983,568
11/22/2017,03:00:00,84.983,84.985,84.936,84.951,674
11/22/2017,03:05:00,84.951,84.951,84.9,84.939,513
11/22/2017,03:10:00,84.939,84.954,84.921,84.935,430
11/22/2017,03:15:00,84.935,84.954,84.926,84.941,342
11/22/2017,03:20:00,84.941,84.976,84.938,84.968,404
11/22/2017,03:25:00,84.968,85.003,84.966,84.982,446
11/22/2017,03:30:00,84.982,85.013,84.982,85.001,488
11/22/2017,03:35:00,85.001,85.001,84.982,84.995,292
11/22/2017,03:40:00,84.995,84.995,84.969,84.98,282
11/22/2017,03:45:00,84.98,84.985,84.949,84.964,247
11/22/2017,03:50:00,84.964,84.964,84.937,84.941,265
11/22/2017,03:55:00,84.941,84.955,84.935,84.951,153
11/22/2017,04:00:00,84.951,84.962,84.948,84.952,173
11/22/2017,04:05:00,84.952,84.996,84.95,84.987,283
11/22/2017,04:10:00,84.987,84.99,84.938,84.939,321
11/22/2017,04:15:00,84.939,84.939,84.926,84.926,125
11/22/2017,04:20:00,84.926,84.926,84.884,84.898,562
11/22/2017,04:25:00,84.898,84.918,84.881,84.908,697
11/22/2017,04:30:00,84.908,84.915,84.901,84.91,289
11/22/2017,04:35:00,84.91,84.919,84.901,84.902,289
11/22/2017,04:40:00,84.902,84.915,84.9,84.904,215
11/22/2017,04:45:00,84.904,84.905,84.89,84.893,193
11/22/2017,04:50:00,84.893,84.922,84.892,84.919,194
11/22/2017,04:55:00,84.919,84.922,84.899,84.903,272
11/22/2017,05:00:00,84.903,84.934,84.903,84.923,376
11/22/2017,05:05:00,84.923,84.933,84.921,84.927,270
11/22/2017,05:10:00,84.927,84.933,84.915,84.917,171
11/22/2017,05:15:00,84.917,84.927,84.909,84.918,308
11/22/2017,05:20:00,84.918,84.925,84.913,84.919,247
11/22/2017,05:25:00,84.919,84.92,84.896,84.899,340
11/22/2017,05:30:00,84.899,84.899,84.881,84.897,371
11/22/2017,05:35:00,84.897,84.897,84.862,84.866,222
11/22/2017,05:40:00,84.866,84.882,84.828,84.831,467
11/22/2017,05:45:00,84.831,84.847,84.825,84.83,394
11/22/2017,05:50:00,84.83,84.844,84.824,84.832,368
11/22/2017,05:55:00,84.832,84.861,84.832,84.857,311
11/22/2017,06:00:00,84.857,84.87,84.837,84.84,394
11/22/2017,06:05:00,84.84,84.85,84.82,84.826,456
11/22/2017,06:10:00,84.826,84.84,84.798,84.84,723
11/22/2017,06:15:00,84.84,84.869,84.829,84.866,567
11/22/2017,06:20:00,84.866,84.882,84.862,84.869,263
11/22/2017,06:25:00,84.869,84.875,84.853,84.874,257
11/22/2017,06:30:00,84.874,84.889,84.853,84.887,717
11/22/2017,06:35:00,84.887,84.898,84.884,84.887,504
11/22/2017,06:40:00,84.887,84.904,84.882,84.892,377
11/22/2017,06:45:00,84.892,84.898,84.852,84.855,290
11/22/2017,06:50:00,84.855,84.871,84.85,84.86,447
11/22/2017,06:55:00,84.86,84.879,84.859,84.874,214
11/22/2017,07:00:00,84.874,84.894,84.843,84.851,554
11/22/2017,07:05:00,84.851,84.88,84.829,84.852,697
11/22/2017,07:10:00,84.852,84.881,84.836,84.874,607
11/22/2017,07:15:00,84.874,84.893,84.851,84.882,673
11/22/2017,07:20:00,84.882,84.885,84.851,84.861,877
11/22/2017,07:25:00,84.861,84.868,84.84,84.859,682
11/22/2017,07:30:00,84.859,84.868,84.843,84.844,772
11/22/2017,07:35:00,84.844,84.856,84.814,84.836,687
11/22/2017,07:40:00,84.836,84.878,84.825,84.874,922
11/22/2017,07:45:00,84.874,84.881,84.854,84.855,1144
11/22/2017,07:50:00,84.855,84.87,84.824,84.83,1397
11/22/2017,07:55:00,84.83,84.848,84.81,84.84,784
11/22/2017,08:00:00,84.84,84.853,84.821,84.835,1191
11/22/2017,08:05:00,84.835,84.85,84.795,84.812,1172
11/22/2017,08:10:00,84.812,84.816,84.782,84.792,865
11/22/2017,08:15:00,84.792,84.816,84.785,84.802,641
11/22/2017,08:20:00,84.802,84.832,84.783,84.822,649
11/22/2017,08:25:00,84.822,84.859,84.819,84.849,677
11/22/2017,08:30:00,84.849,84.858,84.801,84.801,506
11/22/2017,08:35:00,84.801,84.812,84.771,84.809,845
11/22/2017,08:40:00,84.809,84.812,84.757,84.757,1006
11/22/2017,08:45:00,84.757,84.76,84.694,84.695,810
11/22/2017,08:50:00,84.695,84.742,84.689,84.717,669
11/22/2017,08:55:00,84.717,84.744,84.711,84.732,744
11/22/2017,09:00:00,84.732,84.767,84.73,84.759,429
11/22/2017,09:05:00,84.759,84.787,84.759,84.78,328
11/22/2017,09:10:00,84.78,84.8,84.777,84.784,356
11/22/2017,09:15:00,84.784,84.786,84.763,84.773,401
11/22/2017,09:20:00,84.773,84.801,84.773,84.784,502
11/22/2017,09:25:00,84.784,84.784,84.747,84.753,533
11/22/2017,09:30:00,84.753,84.758,84.728,84.74,429
11/22/2017,09:35:00,84.74,84.744,84.715,84.721,635
11/22/2017,09:40:00,84.721,84.762,84.719,84.751,792
11/22/2017,09:45:00,84.751,84.754,84.703,84.715,691
11/22/2017,09:50:00,84.715,84.737,84.7,84.703,705
11/22/2017,09:55:00,84.703,84.726,84.68,84.717,729
11/22/2017,10:00:00,84.717,84.76,84.708,84.758,422
11/22/2017,10:05:00,84.758,84.761,84.718,84.726,470
11/22/2017,10:10:00,84.726,84.736,84.715,84.72,187
11/22/2017,10:15:00,84.72,84.739,84.711,84.713,583
11/22/2017,10:20:00,84.713,84.728,84.712,84.722,436
11/22/2017,10:25:00,84.722,84.745,84.722,84.742,485
11/22/2017,10:30:00,84.742,84.754,84.717,84.721,389
11/22/2017,10:35:00,84.721,84.725,84.69,84.691,368
11/22/2017,10:40:00,84.691,84.705,84.681,84.683,436
11/22/2017,10:45:00,84.683,84.73,84.675,84.728,492
